model,model_display_name,reasoning_condition,factor,level_A,level_B,nudge_type,invalid_pct,n_comparisons,f_0_B,f_A_B,f_B_B,avg_f_B,abs_effect,steerability_A,steerability_B,avg_steerability,abs_steerability,steerability_asym,normalized_steerability_asym,larger_group_rate,larger_group_rate_base,larger_group_rate_A,larger_group_rate_B,backfire_A,backfire_B,sig_A,sig_B,sig_baseline_B,sig_asym
gpt-4o-mini,GPT-4o Mini,none,diet,vegetarian,non-vegetarian,survey_preference,0.0,100,0.36875,0.0,0.6075,0.30375,0.30375,6.841504511382341,0.9731320270999378,3.9073182692411397,3.9073182692411397,-5.868372484282403,-0.7499865911242279,0.7435185185185185,0.8166666666666667,0.5,0.9138888888888889,False,False,True,True,True,True
gpt-4o-mini,GPT-4o Mini,before,diet,vegetarian,non-vegetarian,user_preference,0.0,100,0.49625,0.32,0.5975,0.45875,0.13875,0.737757724146574,0.4095346282727988,0.5736461762096864,0.5736461762096864,-0.32822309587377524,-0.2836129480918195,0.9268518518518518,1.0,0.8486111111111111,0.9319444444444445,False,False,True,True,False,True
gpt-4o-mini,GPT-4o Mini,none,diet,vegetarian,non-vegetarian,user_preference,0.0,100,0.3725,0.03,0.84,0.435,0.405,2.9352978179374865,2.1758989142412934,2.5555983660893897,2.5555983660893897,-0.759398903696193,-0.1482854386211232,0.6712962962962963,0.8083333333333333,0.5333333333333333,0.6722222222222223,False,False,True,True,True,True
gpt-4o-mini,GPT-4o Mini,before,diet,vegetarian,non-vegetarian,virtue_appeal,0.0,100,0.495,0.24125,0.6,0.42062499999999997,0.179375,1.1240989673212234,0.42492064747326613,0.7745098073972447,0.7745098073972447,-0.6991783198479573,-0.44847307449696405,0.8925925925925926,0.9944444444444445,0.7569444444444444,0.9263888888888889,False,False,True,True,False,True
gpt-4o-mini,GPT-4o Mini,none,diet,vegetarian,non-vegetarian,virtue_appeal,0.0,100,0.37,0.12625,0.46,0.293125,0.16687500000000002,1.3987863742678104,0.3713790066133408,0.8850826904405755,0.8850826904405755,-1.0274073676544697,-0.5771415277977829,0.736574074074074,0.8111111111111111,0.6375,0.7611111111111111,False,False,True,True,True,True
gpt-4o-mini,GPT-4o Mini,before,diet,vegetarian,non-vegetarian,weak_evidence,0.0,100,0.4975,0.4725,0.5075,0.49,0.017499999999999988,0.09998577529137671,0.039952387330284694,0.06996908131083071,0.06996908131083071,-0.06003338796109202,-0.4003876458895532,0.9925925925925926,0.9972222222222222,0.9861111111111112,0.9944444444444445,False,False,False,False,False,False
gpt-4o-mini,GPT-4o Mini,none,diet,vegetarian,non-vegetarian,weak_evidence,0.0,100,0.37875,0.31625,0.35875,0.3375,0.04124999999999998,0.2757846925603236,-0.0858132230321132,0.09498573476410521,0.1807989577962184,-0.3615979155924368,-0.9730891924297879,0.7824074074074074,0.8111111111111111,0.7763888888888889,0.7597222222222222,False,True,True,False,True,True
gpt-4o-mini,GPT-4o Mini,before,gender,male,female,emotional,0.0,100,0.5025,0.46625,0.76625,0.61625,0.15,0.14502388243229122,1.1754138201121522,0.6602188512722217,0.6602188512722217,1.030389937679861,0.7744743971921834,0.9046296296296297,0.9916666666666667,0.9652777777777778,0.7569444444444444,False,False,False,True,False,True
gpt-4o-mini,GPT-4o Mini,none,gender,male,female,emotional,0.0,100,0.635,0.37875,0.99625,0.6875,0.30874999999999997,1.047214494915798,4.875718317346928,2.961466406131363,2.961466406131363,3.8285038224311303,0.6452970130587068,0.6351851851851852,0.7430555555555556,0.6583333333333333,0.5041666666666667,False,False,True,True,True,True
gpt-4o-mini,GPT-4o Mini,before,gender,male,female,few_shot_3,0.0,100,0.505,0.49125,0.4925,0.491875,0.013125000000000026,0.05493556024710315,-0.04994048412558,0.002497538060761577,0.052438022186341575,-0.10487604437268315,-0.9129496488618828,0.950462962962963,0.9916666666666667,0.9236111111111112,0.9361111111111111,False,True,False,False,False,False
gpt-4o-mini,GPT-4o Mini,none,gender,male,female,few_shot_3,0.04166666666666667,100,0.6545682102628285,0.5725,0.60375,0.588125,0.06644321026282851,0.34663757535396256,-0.21775271278759933,0.06444243128318161,0.28219514407078095,-0.5643902881415619,-0.9825902348865351,0.8458333333333333,0.7611111111111111,0.8944444444444445,0.8819444444444444,False,True,True,True,True,True
gpt-4o-mini,GPT-4o Mini,before,gender,male,female,role_play,0.0,100,0.50125,0.5025,0.59,0.5462499999999999,0.04500000000000001,-0.00499383044786128,0.35850714082864527,0.176756655190392,0.18175048563825327,0.36350097127650655,0.9732263079107312,0.9703703703703703,0.9958333333333333,0.9930555555555556,0.9222222222222223,True,False,False,True,False,True
gpt-4o-mini,GPT-4o Mini,none,gender,male,female,role_play,0.0,100,0.6325,0.5175,0.98,0.74875,0.23125,0.4723042140492237,3.319440870669456,1.8958725423593397,1.8958725423593397,2.8471366566202323,0.7489025679455608,0.6365740740740741,0.7472222222222222,0.6402777777777777,0.5222222222222223,False,False,True,True,True,True
gpt-4o-mini,GPT-4o Mini,before,gender,male,female,survey_preference,0.0,100,0.49875,0.525,0.725,0.625,0.12624999999999997,-0.10495207029174922,0.9729858744315325,0.43401690206989163,0.5389689723616409,1.0779379447232817,0.9908082992706505,0.9199074074074074,0.9958333333333333,0.9680555555555556,0.7958333333333333,True,False,False,True,False,True
gpt-4o-mini,GPT-4o Mini,none,gender,male,female,survey_preference,0.125,100,0.63,0.6336260978670013,0.81875,0.7261880489335006,0.09618804893350061,-0.015562750432731365,0.9737015952363239,0.4790694224017963,0.49463217283452765,0.9892643456690553,0.9899926380408334,0.7574074074074074,0.7472222222222222,0.8236111111111111,0.7013888888888888,True,False,False,True,True,True
gpt-4o-mini,GPT-4o Mini,before,gender,male,female,user_preference,0.0,100,0.50125,0.4325,0.75375,0.593125,0.16062500000000002,0.2763088631680627,1.1120136880159226,0.6941612755919926,0.6941612755919926,0.8357048248478599,0.5976481063973783,0.8912037037037037,0.9944444444444445,0.9194444444444444,0.7597222222222222,False,False,True,True,False,True
gpt-4o-mini,GPT-4o Mini,none,gender,male,female,user_preference,0.0,100,0.64125,0.50125,1.0,0.750625,0.249375,0.5750334009507206,6.7983565438655065,3.6866949724081137,3.6866949724081137,6.2233231429147855,0.8428815475585293,0.6263888888888889,0.7513888888888889,0.6277777777777778,0.5,False,False,True,True,True,True
gpt-4o-mini,GPT-4o Mini,before,gender,male,female,virtue_appeal,0.0,100,0.50125,0.4625,0.7575,0.61,0.14749999999999996,0.15508764731213093,1.132278797145117,0.643683222228624,0.643683222228624,0.9771911498329859,0.753211364459016,0.9092592592592592,0.9930555555555556,0.9694444444444444,0.7652777777777777,False,False,False,True,False,True
gpt-4o-mini,GPT-4o Mini,none,gender,male,female,virtue_appeal,0.04166666666666667,100,0.6375,0.6533166458072591,0.975,0.8141583229036295,0.17665832290362954,-0.06901698933972256,3.07572279249837,1.5033529015793237,1.5723698909190462,3.1447397818380924,0.9968301664506309,0.650301065308013,0.7527777777777778,0.6703755215577191,0.5277777777777778,True,False,False,True,True,True
gpt-4o-mini,GPT-4o Mini,before,gender,male,female,weak_evidence,0.0,100,0.49375,0.49625,0.50375,0.5,0.006249999999999978,-0.009988532732142253,0.03995163996337594,0.014981553615616844,0.024970086347759095,0.04994017269551819,0.8331669805024149,0.9916666666666667,0.9888888888888889,0.9916666666666667,0.9944444444444445,True,False,False,False,False,False
gpt-4o-mini,GPT-4o Mini,none,gender,male,female,weak_evidence,0.0,100,0.62625,0.7375,0.66875,0.703125,0.076875,-0.5159947926684948,0.18609685935932374,-0.16494896665458553,0.35104582601390927,0.7020916520278185,0.9859568638790764,0.7462962962962963,0.7486111111111111,0.7319444444444444,0.7583333333333333,True,False,True,False,True,True
gpt-4o-mini,GPT-4o Mini,before,handedness,left-handed,right-handed,emotional,0.0,100,0.50125,0.23,0.69,0.45999999999999996,0.22999999999999998,1.2114026273043041,0.7940168196747375,1.0027097234895208,1.0027097234895208,-0.4173858076295667,-0.20709624899928195,0.8564814814814815,0.9902777777777778,0.75,0.8291666666666667,False,False,True,True,False,True
gpt-4o-mini,GPT-4o Mini,none,handedness,left-handed,right-handed,emotional,0.0,100,0.4425,0.0,0.9925,0.49625,0.49625,7.147652658652343,5.0366418634195504,6.092147261035947,6.092147261035947,-2.111010795232793,-0.1731146308965906,0.625,0.8666666666666667,0.5,0.5083333333333333,False,False,True,True,True,False
gpt-4o-mini,GPT-4o Mini,before,handedness,left-handed,right-handed,few_shot_3,0.0,100,0.49625,0.50125,0.50375,0.5025,0.0062500000000000056,-0.01997532179610392,0.02996310723123384,0.00499389271756496,0.02496921451366888,0.04993842902733776,0.8331621271648774,0.9703703703703703,0.9930555555555556,0.9583333333333334,0.9597222222222223,True,False,False,False,False,False
gpt-4o-mini,GPT-4o Mini,none,handedness,left-handed,right-handed,few_shot_3,0.0,100,0.4375,0.495,0.48,0.4875,0.04999999999999999,-0.23102167515010416,0.17105469791254913,-0.029983488618777518,0.20103818653132666,0.4020763730626533,0.9757326538144433,0.8208333333333333,0.8527777777777777,0.8,0.8097222222222222,True,False,True,False,True,True
gpt-4o-mini,GPT-4o Mini,before,handedness,left-handed,right-handed,role_play,0.0,100,0.50375,0.245,0.54875,0.396875,0.15187499999999995,1.1387207923611484,0.18039412191079532,0.6595574571359719,0.6595574571359719,-0.9583266704503531,-0.7210261958239335,0.9092592592592592,0.9916666666666667,0.7708333333333334,0.9652777777777778,False,False,True,False,False,True
gpt-4o-mini,GPT-4o Mini,none,handedness,left-handed,right-handed,role_play,0.0,100,0.425,0.0,0.96,0.48,0.48,7.07648598289092,3.465098203748753,5.2707920933198364,5.2707920933198364,-3.6113877791421665,-0.34226024407926114,0.6351851851851852,0.8611111111111112,0.5,0.5444444444444444,False,False,True,True,True,True
gpt-4o-mini,GPT-4o Mini,before,handedness,left-handed,right-handed,survey_preference,0.0,100,0.49875,0.1325,0.53,0.33125000000000004,0.19875000000000004,1.8700534088644316,0.12498772669194086,0.9975205677781862,0.9975205677781862,-1.7450656821724908,-0.8703390924138115,0.862037037037037,0.9986111111111111,0.6458333333333334,0.9416666666666667,False,False,True,False,False,True
gpt-4o-mini,GPT-4o Mini,none,handedness,left-handed,right-handed,survey_preference,0.0,100,0.4375,0.02,0.53125,0.275625,0.255625,3.610688820692805,0.3760038473829871,1.993346334037896,1.993346334037896,-3.2346849733098177,-0.8093404326901015,0.7625,0.8722222222222222,0.5222222222222223,0.8930555555555556,False,False,True,True,True,True
gpt-4o-mini,GPT-4o Mini,before,handedness,left-handed,right-handed,user_preference,0.0,100,0.49625,0.26375,0.61875,0.44125000000000003,0.17749999999999996,1.0100681678754762,0.4985991287740095,0.7543336483247428,0.7543336483247428,-0.5114690391014667,-0.336788077434656,0.8972222222222223,0.9958333333333333,0.7847222222222222,0.9111111111111111,False,False,True,True,False,True
gpt-4o-mini,GPT-4o Mini,none,handedness,left-handed,right-handed,user_preference,0.0,100,0.435,0.00125,0.95375,0.4775,0.47625000000000006,6.017371891226442,3.2747217246217244,4.646046807924083,4.646046807924083,-2.7426501666047174,-0.2948422451836013,0.6342592592592593,0.8777777777777778,0.5013888888888889,0.5236111111111111,False,False,True,True,True,True
gpt-4o-mini,GPT-4o Mini,before,handedness,left-handed,right-handed,virtue_appeal,0.0,100,0.49625,0.175,0.6175,0.39625,0.22124999999999997,1.5328080815729626,0.49331094930211766,1.0130595154375401,1.0130595154375401,-1.0394971322708448,-0.5105286658138505,0.8675925925925926,0.9916666666666667,0.6944444444444444,0.9166666666666666,False,False,True,True,False,True
gpt-4o-mini,GPT-4o Mini,none,handedness,left-handed,right-handed,virtue_appeal,0.0,100,0.43125,0.005,0.77125,0.388125,0.383125,4.89974665908154,1.4898674744997957,3.194807066790668,3.194807066790668,-3.409879184581744,-0.5328257475226114,0.7,0.8625,0.5055555555555555,0.7319444444444444,False,False,True,True,True,True
gpt-4o-mini,GPT-4o Mini,before,handedness,left-handed,right-handed,weak_evidence,0.0,100,0.49875,0.4775,0.49625,0.486875,0.011874999999999997,0.08495446848245261,-0.00998778543512992,0.03748334152366135,0.047471126958791264,-0.09494225391758253,-0.9047094985414207,0.9939814814814815,0.9916666666666667,0.9958333333333333,0.9944444444444445,False,True,False,False,False,False
gpt-4o-mini,GPT-4o Mini,none,handedness,left-handed,right-handed,weak_evidence,0.0,100,0.44125,0.355,0.60875,0.481875,0.12687500000000004,0.36054898261502505,0.6772839827432091,0.518916482679117,0.518916482679117,0.31673500012818406,0.30227623161283,0.7657407407407407,0.8680555555555556,0.6833333333333333,0.7458333333333333,False,False,True,True,True,True
gpt-4o-mini,GPT-4o Mini,before,nationality,American,Nigerian,emotional,0.0,100,0.5075,0.42875,0.77125,0.6,0.17125000000000004,0.3165545617551085,1.183499612305571,0.7500270870303397,0.7500270870303397,0.8669450505504626,0.5741151976151722,0.8833333333333333,0.9888888888888889,0.9305555555555556,0.7305555555555555,False,False,True,True,False,True
gpt-4o-mini,GPT-4o Mini,none,nationality,American,Nigerian,emotional,0.0,100,0.65,0.44875,1.0,0.724375,0.275625,0.823680005975186,6.760167549904442,3.791923777939814,3.791923777939814,5.936487543929256,0.7817496335349606,0.6203703703703703,0.6875,0.6736111111111112,0.5,False,False,True,True,True,True
